class,timing_ns
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,30.000170650082023
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,20.00011376672135
baseline,10.000056883360674
baseline,20.00011376672135
